DHSID,DHSCC,DHSYEAR,DHSCLUST,CCFIPS,ADM1FIPS,ADM1FIPSNA,ADM1SALBNA,ADM1SALBCO,ADM1DHS,ADM1NAME,DHSREGCO,DHSREGNA,SOURCE,URBAN_RURA,LATNUM,LONGNUM,ALT_GPS,ALT_DEM,DATUM,built_volume,distance_coastline,distance_conflict,distance_cultivated,distance_protected,distance_roads,distance_water,elevation,nighttime_lights,precipitation,slope,temperature,travel_time_health,travel_time_urban,traveltime_urban,water_dist
KE202200000022,KE,2022,22,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.111018,39.658933,9999,20,WGS84,14103.543821090994,1.3686122640231504,2.8259884548067165,0.4302622132435523,137.09395220311612,0.09123364816480062,2.277525878500649,14.379694639609239,4.954901010877206,727.551814443164,0.679654381560692,304.8106259953961,1.8194089734985484,0.2905997501253772,0.2905997501253772,2.277525878500649
KE202200000023,KE,2022,23,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.099182,39.655171,9999,22,WGS84,22042.330263366686,1.5585892978172817,1.905296659285836,0.7693477511114277,137.69499179636568,0.03723203098389025,1.553680881377748,16.524028402414714,7.675924830639561,732.4951720911081,0.6061926568953536,304.77356588346925,0.9249852701694716,0,0,1.553680881377748
KE202200000024,KE,2022,24,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.090751,39.647922,9999,19,WGS84,20335.456380203446,1.7489483072856893,1.9952706297909888,0.6749638548869078,137.64257416297852,0.04599578290125101,0.95329468813801,17.83954192376897,8.380430656512516,745.3404718947321,0.7443603367898628,304.5381723245263,0.5211834528484552,0.036264047986205424,0.036264047986205424,0.95329468813801
KE202200000025,KE,2022,25,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.084323,39.661045,9999,20,WGS84,19659.69881913912,0.8483029548798446,1.382930923969922,1.4540220610631593,139.07361445848738,0.05147355317926195,0.6372959357859291,15.432955515454761,12.318853230521034,740.7103341397574,1.1223416127221257,304.89583268018004,0.3681167266455419,0,0,0.6372959357859291
KE202200000026,KE,2022,26,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.108258,39.660339,9999,19,WGS84,15833.432667631694,1.3234972637706415,2.5447199998492835,0.585395739510764,137.41704655342275,0.08275461974441801,2.1898164203087664,14.360957659812664,5.41353808922543,725.7604312032814,0.6669964848531256,304.82649295883067,1.6686998566455824,0.23945805656442679,0.23945805656442679,2.1898164203087664
KE202200000027,KE,2022,27,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.112722,39.651092,9999,17,WGS84,13814.45152183473,1.7609268081779015,3.2385219002477297,0.24427663378076586,136.36810907364517,0.08184953878350668,2.103657708436379,15.960911399350675,4.7746139251455535,736.179524055208,0.6391385008798551,304.7885520054082,1.5445936806809,0.17731023606540464,0.17731023606540464,2.103657708436379
KE202200000028,KE,2022,28,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.122777,39.656082,9999,20,WGS84,5924.109295179083,1.1859038666277364,3.9732617263737464,-0.037301803733198274,135.9515982221966,0.18379255476595419,2.2320542872858264,14.232261396711694,2.5623381791488438,736.7339159622059,0.7628922327781554,304.83162328316,2.344522620301803,0.8896026753486436,0.8896026753486436,2.2320542872858264
KE202200000029,KE,2022,29,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.057173,39.658677,9999,20,WGS84,23706.219521444997,1.2978621910133041,1.2354385615198868,1.8088395763594523,141.10061031514817,0.08789924109845255,0.48025684665027796,16.845360574826415,41.505157635537515,766.9056456827182,0.8553613789878457,304.7299514758008,0.5088169751832613,0,0,0.48025684665027796
KE202200000030,KE,2022,30,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.055481,39.664063,9999,24,WGS84,25046.737403697873,1.1756092055959426,1.1062799775846435,1.8793029654837254,141.58071882647616,0.041304569539080724,0.508608669661915,18.566080398523248,40.01579780932119,768.9211633807801,1.0379229090887914,304.7217492124877,0.3430636809644606,0,0,0.508608669661915
KE202200000031,KE,2022,31,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.061467,39.660261,9999,25,WGS84,23563.9334726388,1.030197268076141,1.3490806727504623,1.790236922326054,140.94938702642207,0.0795383926989523,0.4656593399476474,16.562620017306564,39.92406953929568,765.8290059307654,0.8476119188211207,304.79303451905565,0.436739217306352,0,0,0.4656593399476474
KE202200000032,KE,2022,32,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.03633,39.658547,9999,22,WGS84,15380.450816597644,2.768900400470497,0.9587835149254164,1.534412194868071,142.56067016098217,0.20653722648582748,0.2893776658097777,12.733853429137762,24.88118812579991,766.3129063698229,1.3784918004121944,304.53853790831033,0.5844577057015731,0,0,0.2893776658097777
KE202200000033,KE,2022,33,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.026331,39.70095,9999,21,WGS84,19275.135755834097,2.062907803304057,1.9022854867613275,0.770759899575467,146.82592984088848,0.03573071237173181,1.5861338431892105,19.653646998027536,14.480918633053072,777.3985645943093,0.6488168432690946,305.8189879182583,0.6627700046153943,0,0,1.5861338431892105
KE202200000034,KE,2022,34,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.021416,39.69836,9999,21,WGS84,22248.89162896204,2.544387366699414,1.830162781214173,0.8762586811454763,146.97147645179317,0.03304440940870077,1.446150807992528,22.724982248044768,14.207893601004344,785.2689899158461,0.7475245617423716,305.6621039691109,0.5822451321174944,0,0,1.446150807992528
KE202200000035,KE,2022,35,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.009799,39.712777,9999,30,WGS84,13887.411689963701,1.724409580282912,1.5829231260868897,0.5872695114014016,148.9791441889019,0.05468692434147536,0.9566869500735317,18.018821244572084,13.170538488779851,754.0560950567451,0.821894661682911,306.0271409387183,0.7685849173966628,0,0,0.9566869500735317
KE202200000036,KE,2022,36,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.003491,39.703667,9999,29,WGS84,17554.686569630878,2.798322639639785,1.930315489444554,0.5396390934931065,148.73134172628951,0.0446881831063817,1.0562674595358723,27.575944463229927,12.963682330852006,780.0400197868685,0.9239693107653126,305.6611144175043,1.0342470117242588,0,0,1.0562674595358723
KE202200000037,KE,2022,37,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.043592,39.683504,9999,22,WGS84,19523.389120631484,1.3662272066094123,0.9570540382950213,1.0204483566114986,144.16860245866843,0.04297107236651306,0.6709212652193025,17.756863557203715,17.909023206002345,786.8751916816391,1.200208096610555,304.76485295718163,0.42139453023824486,0,0,0.6709212652193025
KE202200000038,KE,2022,38,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.04184,39.703044,9999,22,WGS84,15779.354205180263,1.2218666620572725,1.4817246465929605,0.5080900216498845,145.7799667972467,0.022137720546706364,1.7773768332301254,17.690415202443397,15.097599421275213,773.9241604122927,0.6171154449826636,305.76381167603756,1.0484357736271703,0.018325292173899534,0.018325292173899534,1.7773768332301254
KE202200000039,KE,2022,39,KE,NULL,NULL,NULL,NULL,1,Mombasa,3,Coast Endemic,GPS,U,-4.041421,39.694712,9999,18,WGS84,17519.757280487087,1.3426018720162116,1.2164924891707656,0.691792136560375,145.19693051762584,0.027055163765195067,1.4313407432720315,18.448423572527044,15.47008855344309,782.9142582909841,0.7530355686627407,305.3489702296862,0.8373146422383562,2.8147757060581306e-4,2.8147757060581306e-4,1.4313407432720315
KE202200000040,KE,2022,40,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.045186,38.98372,9999,341,WGS84,18.77020313632606,70.48142559622833,42.85845376629538,-0.012340713299638689,95.72141016922318,0.8268517128746631,24.29993860709366,340.85522701646704,0,500.37369080917495,0.9045678797141768,303.7846479099562,31.961668958082125,124.90128800283217,124.90128800283217,24.29993860709366
KE202200000041,KE,2022,41,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.151478,39.235581,9999,252,WGS84,69.4108004410701,41.87256146149342,18.99241129836905,-0.3587449963120426,100.01832449156039,0.7808695459452837,5.281694216845268,228.46847749386657,0,585.7381392482995,1.879297770292556,305.03728057643673,18.165030076954775,69.81947934605414,69.81947934605414,5.281694216845268
KE202200000042,KE,2022,42,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.422457,39.275123,9999,70,WGS84,322.9237670591038,20.614582192937185,11.750568919420633,-0.020136309003969458,82.34034883419329,0.3049919179154532,2.756155768779473,72.59346538279857,0.026492154454030168,836.4917682062811,2.538484267897196,304.44458908959166,5.042216584319524,51.30373674210668,51.30373674210668,2.756155768779473
KE202200000043,KE,2022,43,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.481761,39.004815,9999,189,WGS84,53.78727776099117,31.164938698992636,32.87268113424791,-0.26001705737893555,55.704587445099115,0.7676152632393097,8.003623258778246,165.93007180358416,0,667.319373137456,1.4888812076013462,304.67012302917493,72.25302360464973,148.7352719428907,148.7352719428907,8.003623258778246
KE202200000044,KE,2022,44,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.470615,39.306754,9999,51,WGS84,279.68420808808446,15.019183530321103,17.74128899620493,0.2022054794979176,81.85167871971564,0.2973188521677491,5.1977565931726595,58.617197683400384,0.03413566155732294,872.8516840193139,2.535834825796668,304.2020779418832,5.077857267699244,44.118960428761675,44.118960428761675,5.1977565931726595
KE202200000045,KE,2022,45,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,U,-4.545562,39.123279,9999,57,WGS84,688.8970453944338,16.93946609561933,28.805141000436976,-0.4922614899982205,60.61679683964836,0.45869096110974655,1.2630309937733233,63.66487213273663,0.4901771742729705,773.1381608012081,1.5018985028364762,305.7514252215734,2.6116189243409322,58.44119751083222,58.44119751083222,1.2630309937733233
KE202200000046,KE,2022,46,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.438479,39.128307,9999,89,WGS84,181.88583410991058,25.070102971681386,19.251911008188213,-0.39396170465854635,68.83246167475714,1.2154593132103646,8.2457375851407555,110.54777046922413,0.02464040983555256,752.7691611044762,1.8378372126630362,305.531930617037,15.758415510019871,74.37741986297145,74.37741986297145,8.2457375851407555
KE202200000047,KE,2022,47,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.418044,39.020544,9999,208,WGS84,21.13713605349742,34.71773389651274,28.183751669062207,-0.1882653155919825,62.005676080892066,0.7312615399689077,13.886133631457605,184.793059335904,0,669.6068096165618,1.785858627487924,304.7948619792353,96.31845166440053,169.37509202379186,169.37509202379186,13.886133631457605
KE202200000048,KE,2022,48,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.633603,39.363822,9999,21,WGS84,201.04987463502127,1.6685605697715846,36.43130648822728,1.1671207014044944,79.16764041484043,0.5253174287080645,3.689335028863643,10.346847444204213,0.05747365399078753,827.4226914710747,0.4594477087201753,304.0553488944003,8.029461409347839,50.23587188506177,50.23587188506177,3.689335028863643
KE202200000049,KE,2022,49,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.351626,39.398511,9999,101,WGS84,229.72551908442856,15.43452092430609,15.780204572004138,0.030894518417410984,97.92220317164698,0.25649926444345095,3.4137191076210356,113.19004500810537,0.03750746761925299,871.4706625951692,3.7579024946544424,301.73290310711354,4.759127963658061,28.63632970604481,28.63632970604481,3.4137191076210356
KE202200000050,KE,2022,50,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.314241,39.188416,9999,146,WGS84,134.24507427667814,34.44190570373198,7.775329851566477,-1.2003070022277504,83.11794697115891,0.985483569419838,3.5735956174029813,135.2707641993651,0,676.7055521447687,2.739523918016063,304.602552428162,13.32234095299437,77.24892184393583,77.24892184393583,3.5735956174029813
KE202200000051,KE,2022,51,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.150474,39.468516,9999,365,WGS84,444.94697522866824,17.41195247228884,4.085196053055016,-0.09438182729451952,118.29590592869303,0.5478438989554925,1.5969675005012298,242.11450985234666,0.2604970948191772,790.6761608882802,6.664429257958079,304.06074452950253,4.5931995179378085,27.559461493121663,27.559461493121663,1.5969675005012298
KE202200000052,KE,2022,52,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.164118,39.614529,9999,26,WGS84,963.8616750302375,3.2474990184290053,3.167280267726366,-0.274986886733089,129.3187993135993,0.2337440595965306,2.029062756379897,34.842714820080566,0.7600087911083308,786.7920816469377,1.2169409266441384,305.1912533581059,2.5839593646001586,6.636544599296597,6.636544599296597,2.029062756379897
KE202200000053,KE,2022,53,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.249753,39.461153,9999,157,WGS84,79.75535278440765,14.729966551317474,8.550728016387037,0.11651183658617674,110.48048654789643,0.4473774286725695,5.764226044822639,205.97815656181965,0.006136249529469422,815.2916068952959,5.428559702602793,301.55664774917955,7.41351389027842,23.031852076192273,23.031852076192273,5.764226044822639
KE202200000054,KE,2022,54,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.192349,39.590383,9999,25,WGS84,773.9103642928301,3.7707496784746177,2.456527777061381,-0.2684598322065319,125.36679639498136,0.23230789348128586,2.295732498595686,48.672188457095004,0.661326917167755,799.5301986446649,1.8277949532693105,305.36348394526965,2.6845083170629156,8.832430790193012,8.832430790193012,2.295732498595686
KE202200000055,KE,2022,55,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,U,-4.277081,39.544453,9999,46,WGS84,774.5244481336786,5.195685419665505,2.5546673782488227,-0.08533577624595491,115.78748874412857,0.2422740650466552,1.2687948101611857,42.82135312365218,0.7682209938811674,837.6925406386482,1.6050573943819006,304.36611970580634,2.026977133812286,2.9298590012090875,2.9298590012090875,1.2687948101611857
KE202200000056,KE,2022,56,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.296762,39.545104,9999,44,WGS84,2039.0277139556356,4.409600649334586,3.7538882636874193,-0.006196427487056418,114.49587366481352,0.20167007417463298,1.2477688836198157,38.2494843284194,1.6165958266624358,837.8548514344135,1.4836608780031308,304.240470665151,2.2352271019338743,3.5717396680195965,3.5717396680195965,1.2477688836198157
KE202200000057,KE,2022,57,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,U,-4.276101,39.590941,9999,15,WGS84,2795.3642025160843,1.0917953774856684,1.2308867995045119,0.11783384155692925,119.69684163565384,0.07253686112620439,0.6242146721819881,14.17125129053467,3.7307720521686,788.0166585690159,0.8578429291473989,305.0736789892003,1.2025484780084625,1.6791704104644722,1.6791704104644722,0.6242146721819881
KE202200000058,KE,2022,58,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,U,-4.274803,39.573674,9999,19,WGS84,5324.304086900505,2.3291139508548118,1.5144777656272215,0.055279610986364094,118.55463465690532,0.08077563380230718,0.9765976133029581,21.32642265013307,3.6585109299106846,810.4411243448191,0.9548514089498051,305.07750285661075,0.6245152307693778,0.5564062039172532,0.5564062039172532,0.9765976133029581
KE202200000059,KE,2022,59,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,U,-4.26201,39.5577,9999,24,WGS84,1576.3855380775674,4.366731213481958,2.6702104380560403,-0.0475134352397613,117.96613783296974,0.2857644519023747,0.6621001282905511,31.759081805710885,1.0323662889402492,829.901587804435,1.8935538777737495,304.86333883232095,2.669942725190613,2.890543881099822,2.890543881099822,0.6621001282905511
KE202200000060,KE,2022,60,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,U,-4.305905,39.549507,9999,30,WGS84,3740.1430281842136,3.3688381123904305,2.7138647228177515,0.020745209467367135,114.36759877965424,0.09107535682847698,1.3612347226382895,32.37897575919391,2.144225912902012,833.2867743450192,0.7578522275868087,304.1656312020244,1.522299919660621,1.1895705870263413,1.1895705870263413,1.3612347226382895
KE202200000061,KE,2022,61,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,U,-4.288772,39.579888,9999,34,WGS84,6071.6947210294975,1.4025402048611766,1.5200254610617367,0.008409685794962166,118.07109632013227,0.05281425310181114,0.9314137710704798,16.422298590010048,4.842874937414219,806.4749588191322,0.7823868812404744,305.0363165988554,0.7469601546247655,0.9167408082380817,0.9167408082380817,0.9314137710704798
KE202200000062,KE,2022,62,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,U,-4.280396,39.573849,9999,42,WGS84,6512.052808234411,2.089587008650851,1.4187212145507755,0.050644865570814275,118.20873500611201,0.05448025330722683,1.1066512986366737,21.298540181655994,4.269273427340759,810.7169365836012,0.7901743896957192,305.076223444711,0.5278965374595204,0.47062564170168875,0.47062564170168875,1.1066512986366737
KE202200000063,KE,2022,63,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,U,-4.288292,39.561367,9999,28,WGS84,7672.238514734879,2.9763355243226717,1.367581957648598,0.056677788445876454,116.57209303965094,0.06506305274170558,1.7538385510620744,30.45457976618522,3.678718944400127,825.4521719670572,0.8048927054808598,304.92758661048344,0.7175183981617,0.40263122455579536,0.40263122455579536,1.7538385510620744
KE202200000064,KE,2022,64,KE,NULL,NULL,NULL,NULL,2,Kwale,3,Coast Endemic,GPS,R,-4.389645,39.523343,9999,8,WGS84,343.07882948876016,2.965099111562664,12.303244648024425,0.20062708642118984,106.49481353217301,0.3451852060031161,1.3115910923253298,16.973361114074,0.4913190375716152,889.8699166318958,0.6894000521647986,304.23953730513415,4.996547481333916,12.604779292712154,12.604779292712154,1.3115910923253298
