DHSID,DHSCC,DHSYEAR,DHSCLUST,CCFIPS,ADM1FIPS,ADM1FIPSNA,ADM1SALBNA,ADM1SALBCO,ADM1DHS,ADM1NAME,DHSREGCO,DHSREGNA,SOURCE,URBAN_RURA,LATNUM,LONGNUM,ALT_GPS,ALT_DEM,DATUM,built_volume,distance_coastline,distance_conflict,distance_cultivated,distance_protected,distance_roads,distance_water,elevation,nighttime_lights,precipitation,slope,temperature,travel_time_health,travel_time_urban,traveltime_urban,water_dist
KE201400000294,KE,2014,294,KE,NULL,NULL,NULL,NULL,12,Kwale,1,Coast,CEN,R,-4.4284,39.314892,9999,108,WGS84,254.54483786376383,18.433645442995168,12.984862326260863,-0.0430193518457276,92.54902477451778,0.2879768306602538,2.019710259897877,58.82627657924436,0,0.0028132774553564902,2.683567227020899,294.651239280156,3.8466891415859186,45.37114797234201,45.37114797234201,2.019710259897877
KE201400000295,KE,2014,295,KE,NULL,NULL,NULL,NULL,12,Kwale,1,Coast,CEN,R,-4.530121,39.189307,9999,51,WGS84,168.24720693678518,12.916678691433823,24.3658122907718,0.06319390789007948,74.91194248882235,0.728437631980993,5.652792313738912,52.464732356278894,0,0.002679540156832132,1.7878807985775045,294.6489561718177,11.51844767155343,58.13406891266818,58.13406891266818,5.652792313738912
KE201400000296,KE,2014,296,KE,NULL,NULL,NULL,NULL,12,Kwale,1,Coast,CEN,R,-4.367214,39.036752,9999,178,WGS84,29.454159177547595,37.52724446607786,24.798781171067354,-0.461858446982195,81.9408102878548,0.8090867103260535,12.448473154563718,193.8035319504494,0,0.002283402801076721,2.1302504428771583,293.6250274330807,50.901274552458325,130.84265129924083,130.84265129924083,12.448473154563718
KE201400000297,KE,2014,297,KE,NULL,NULL,NULL,NULL,12,Kwale,1,Coast,CEN,R,-4.660926,39.20073,9999,10,WGS84,226.49825906784343,3.1492568249867636,32.90679107450654,1.483564774883568,66.89641521999805,0.6584245353442209,0.7700433173627794,8.992977516953479,0.02004022425394288,0.0026972746623948837,0.45441061575368946,294.80790075678374,14.410782992285686,81.34959548098281,81.34959548098281,0.7700433173627794
KE201400000298,KE,2014,298,KE,NULL,NULL,NULL,NULL,12,Kwale,1,Coast,CEN,R,-4.505692,39.367452,9999,15,WGS84,143.88330899895925,9.288996451837866,10.902812139600837,0.44423757579361955,90.55106362688704,0.40814528847329534,2.176338359281799,32.55199586302499,0.03203960442496618,0.0030593403234070843,1.6114455662430744,295.1602407705299,7.380442017771126,33.791780718868196,33.791780718868196,2.176338359281799
KE201400000299,KE,2014,299,KE,NULL,NULL,NULL,NULL,12,Kwale,1,Coast,CEN,U,-4.469491,39.489473,9999,12,WGS84,2571.8335840911,1.021687163127909,4.1748700522468685,0.5386229604862747,103.28533976530876,0.1797951192911544,0.8022032607921572,12.634702477332784,0.25966772600886484,0.002984171500429512,0.8003783445420144,295.07821655273443,3.861280218907618,20.86329005301791,20.86329005301791,0.8022032607921572
KE201400000300,KE,2014,300,KE,NULL,NULL,NULL,NULL,12,Kwale,1,Coast,CEN,R,-4.631802,39.328688,9999,12,WGS84,51.614599172075934,1.8337829025757173,20.16420686788758,1.3182776756218177,79.8764170494784,0.8204423368897957,5.039657769105032,7.523230475502012,0,0.0030813226476311684,0.3313260582693188,295.1850891113282,10.6515799321147,52.04494757839129,52.04494757839129,5.039657769105032
KE201400000301,KE,2014,301,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.463826,39.936023,9999,8,WGS84,245.18457946550748,2.4145211994546862,14.586416871335253,-1.290073241758626,219.01874990961912,0.19180567064423634,3.368544390209498,11.193097127674175,0,0.0024630777941055905,0.5046982282223219,295.1567665608184,2.8151516973115536,31.836158387907297,31.836158387907297,3.368544390209498
KE201400000302,KE,2014,302,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.443292,39.950692,9999,7,WGS84,182.53413822424505,2.161655600488551,12.656332600517345,-1.445433557588323,221.76894626410868,0.3683395286186717,2.6247433686318185,10.091112009223654,0,0.0023695341317461487,0.4519344187490177,295.04267464783624,3.5704374570611512,29.833868874534044,29.833868874534044,2.6247433686318185
KE201400000303,KE,2014,303,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,U,-3.625482,39.851017,9999,26,WGS84,8308.67270508657,1.0193930230214432,1.4077706695518133,0.014431149648467135,199.50979037745498,0.05680177489176118,0.9088632102345936,23.919826548246746,1.7289768714310978,0.002275507431477308,1.2692806747161365,294.9757080078125,1.068953409859356,30.855896651426225,30.855896651426225,0.9088632102345936
KE201400000304,KE,2014,304,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,U,-3.630742,39.868466,9999,39,WGS84,8223.738117285255,0.7649158401596642,1.5925752623037543,-0.01041209840151829,200.07906609555744,0.04382425491069593,1.1787771258921997,18.734797484395465,1.155612944407524,0.0022755074314773083,1.266935185917432,294.9757080078125,1.5289711423885486,31.428974216393964,31.428974216393964,1.1787771258921997
KE201400000305,KE,2014,305,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,U,-3.940409,39.736717,9999,25,WGS84,6240.350789694903,2.965888107009398,1.6893865156962835,-0.24854630804464,164.15733125521345,0.07689328660616074,1.2819220548154764,23.01025788413555,1.8071718839048183,0.0022284758061516734,0.8488837270768502,294.69386036812426,1.496428873340597,0.744621078688884,0.744621078688884,1.2819220548154764
KE201400000306,KE,2014,306,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,U,-3.952572,39.742745,9999,21,WGS84,7766.449794170547,1.8009256245119614,1.513840185817276,0.019195901122258382,163.57185220836035,0.06960694823247159,0.6501558559772975,17.525626210024203,2.659796516783362,0.002276873605806299,1.0822014408249845,294.8426428441737,1.0577982290085142,0.47342702099103434,0.47342702099103434,0.6501558559772975
KE201400000307,KE,2014,307,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,U,-3.93914,39.732601,9999,25,WGS84,4995.070648468049,3.4000844105653596,1.988308232365877,-0.35120796059345166,163.96326430570457,0.08539966151118172,1.2797739026538706,24.187008236046545,1.6012983418923652,0.002214965808894893,0.9598469232299576,294.65930573005363,1.8537385354040776,1.033368023523267,1.033368023523267,1.2797739026538706
KE201400000308,KE,2014,308,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.853612,39.745835,9999,102,WGS84,187.62011126906307,7.109351867658622,3.4238363574437045,-0.9026100640763633,172.19071718550447,0.5341574323811235,3.6625458737568124,59.92336965768024,0.028358589878862736,0.0022395513017050717,2.8146344692782637,294.69187799024775,8.220218658345727,15.644504397170682,15.644504397170682,3.6625458737568124
KE201400000309,KE,2014,309,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.850899,39.806964,9999,20,WGS84,431.5687876952866,2.617128362036573,4.938560150157729,-0.9343084275363434,176.3458056474044,0.1715845090951975,4.510622236239273,29.755288983734037,0.08898231293433284,0.0023480589489193555,1.1551622112729496,294.97601575080705,3.7192548429210497,10.502657966552677,10.502657966552677,4.510622236239273
KE201400000310,KE,2014,310,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.490048,39.737486,9999,134,WGS84,71.56949055356154,18.485196369202615,8.033689781180062,-0.3849725580111983,204.5672174274819,0.6765395928218357,1.500087037838786,102.62067449890542,0,0.0019300554798897956,3.086674148326326,294.47071072028535,9.773971229420622,66.8172932544548,66.8172932544548,1.500087037838786
KE201400000311,KE,2014,311,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.652673,39.757497,9999,86,WGS84,110.87639545861758,9.063025607820046,10.464563654125431,-0.556108883859529,190.74323884316604,0.619343993695056,2.6333601631004844,80.33959418047431,0.050432638510605206,0.0021577535284741287,3.092269674496453,294.68552830367423,6.807924309963477,38.83681693766683,38.83681693766683,2.6333601631004844
KE201400000312,KE,2014,312,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.590507,39.527396,9999,275,WGS84,103.85822573818936,34.309584154056985,19.441686876308175,-1.659715670480051,183.2767316602027,0.7473947031031087,2.241533890226355,247.8134292522372,0,0.0015903874859904568,1.1752062535065813,293.55711053233006,12.166259428372827,70.75980921703734,70.75980921703734,2.241533890226355
KE201400000313,KE,2014,313,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.729556,39.690748,9999,198,WGS84,175.40003097697155,17.349988083042092,6.216395764677308,-0.7288629080944858,179.4886139008942,0.3192162183445414,4.870597296402439,195.06671613334035,0,0.0020165065948612544,4.935079723919497,294.2240501282674,7.137807376901724,39.281427632555996,39.281427632555996,4.870597296402439
KE201400000314,KE,2014,314,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.804927,39.76651,9999,65,WGS84,115.69902113961824,7.090225535940698,5.0965800588737356,-0.2997751720006847,177.83865815268612,0.5803995613802386,3.962871520336469,80.54262028210105,0.04130389845430813,0.002283753863673974,3.6097629993997433,294.8185223302743,7.561625147039328,21.219995952145336,21.219995952145336,3.962871520336469
KE201400000315,KE,2014,315,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,U,-3.83061,39.633115,9999,182,WGS84,1451.4963768276957,19.41398294024917,1.4532280310929995,-0.544515653514335,166.60735002588086,0.2072288269430714,6.9320903137826715,201.73317214747016,0.2898354594542075,0.001944675670598376,3.0540256225469915,293.84839221846534,3.0240052990633646,30.770627168252478,30.770627168252478,6.9320903137826715
KE201400000316,KE,2014,316,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.842308,39.634,9999,166,WGS84,615.1024922627137,18.471377822904604,2.680050050782135,-0.7163042064244893,165.62283518199905,0.23762876305384598,5.4947507590991576,178.39124336961342,0.07996696593452628,0.0020364654331304147,4.225049798462023,294.1294235528496,4.153095211459386,28.594027283701564,28.594027283701564,5.4947507590991576
KE201400000317,KE,2014,317,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.884601,39.524861,9999,185,WGS84,555.94203154383,24.958060403360108,6.485905251468137,-2.1298606076209246,154.8938667045408,0.4073468227037869,1.144549769488788,177.58522776202648,0.20576670272933587,0.00203528390220782,1.89201184627997,294.1631748873428,3.5983988075745,16.597074311752536,16.597074311752536,1.144549769488788
KE201400000318,KE,2014,318,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.951288,39.611538,9999,173,WGS84,428.8751149799191,13.261998133369977,6.2067411345660295,-0.28668788738617196,154.4171121118711,0.4713036225482847,0.7076909567926196,61.638776670026814,0.28713974017619015,0.002159123963561504,3.989499083291488,294.5225161512401,5.0895046296013104,12.565877026029085,12.565877026029085,0.7076909567926196
KE201400000319,KE,2014,319,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,U,-3.868253,39.485738,9999,200,WGS84,4968.187685278433,29.041119431671756,2.0165491634831043,-0.6315199940638104,154.09534206347914,0.2987887044011835,1.3150867324416355,190.7216845413843,1.0153743708728835,0.002039192213382577,1.65140452149117,294.16217736230413,1.3429019920521428,16.858464991803782,16.858464991803782,1.3150867324416355
KE201400000320,KE,2014,320,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,U,-3.850751,39.457943,9999,201,WGS84,1080.4046012214515,32.51767502783867,2.842701347314386,-0.9085430302809927,154.19120792888006,0.34395535158785495,0.8788555852426511,200.56378586235286,0.3918028222170309,0.0019329002367333605,1.4767114757211541,293.99645489756386,4.378188022317673,20.269292617242655,20.269292617242655,0.8788555852426511
KE201400000321,KE,2014,321,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.880782,39.542766,9999,173,WGS84,389.3548967799029,23.958446399596383,7.245161928038306,-2.5986002970085598,156.34183532317567,0.40089173947916096,1.3099053359552084,174.27890316393606,0.1477913695607528,0.0020395922241642317,1.899938959775826,294.174799352588,4.605402880818967,18.252986220864504,18.252986220864504,1.3099053359552084
KE201400000322,KE,2014,322,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.715756,39.596646,9999,304,WGS84,139.20423140672685,27.35455992241395,11.43906432119984,-5.611468739732854,175.00325735520906,0.4870382389526925,5.340284080683932,272.66414286326784,0,0.0018153978931768871,2.6710295161290665,293.6485783230242,9.618393512931798,51.320295044344334,51.320295044344334,5.340284080683932
KE201400000323,KE,2014,323,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,U,-3.211529,40.111159,9999,7,WGS84,12040.63278704334,1.6940810284862242,1.8865766947145004,0.17455434332968592,253.3889002391029,0.036021453924938183,5.542301002301836,16.101393750301128,2.623003567508717,0.002165158512070775,0.7747883459225392,295.15380859374994,0.855479340123172,0.05140490690800405,0.05140490690800405,5.542301002301836
KE201400000324,KE,2014,324,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,U,-3.223763,40.116477,9999,22,WGS84,14313.25815679476,1.4332582394249993,1.4159270900495142,0.24700415794217934,252.5580048135585,0.03073101234223593,6.823480646302163,13.248014790866849,2.9000930856838765,0.0021651585120707746,0.7262758884612196,295.15380859374994,0.41339965918393634,2.1361054320517096e-4,2.1361054320517096e-4,6.823480646302163
KE201400000325,KE,2014,325,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,U,-3.233381,40.107873,9999,25,WGS84,11525.968856628871,2.241199078584267,2.267176316325345,0.06151365392692952,251.30321948275906,0.031760840700575436,7.815559895923349,19.154576254728397,1.9866831083195633,0.002165158512070776,0.6234066768599406,295.15380859375006,1.0505731458419716,0.0776228176503453,0.0776228176503453,7.815559895923349
KE201400000326,KE,2014,326,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,U,-3.24377,40.101518,9999,7,WGS84,6148.876735249842,2.9716876018667713,3.4847928743643832,0.036794252178774196,249.95483997056473,0.05776035939585024,8.93051711029822,22.982960925805685,0.9196623735304963,0.002165158512070775,0.6235540796340634,295.15380859375,1.9436179107508287,0.5736241512206957,0.5736241512206957,8.93051711029822
KE201400000327,KE,2014,327,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,U,-3.218197,40.11917,9999,11,WGS84,14643.756898930338,1.2377372510978395,1.3148572056698224,0.3128975238403449,253.08371846777618,0.0323403046097263,6.298835521558192,11.848705763498167,3.010869922440499,0.0021651585120707746,0.7576069613921887,295.15380859374994,0.38011480837627826,0,0,6.298835521558192
KE201400000328,KE,2014,328,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.216621,40.067124,9999,52,WGS84,1653.4935355525386,6.50478837956756,6.53151940786233,-0.2506335191976844,250.1705621233231,0.385677457747734,5.859367557000844,29.352729485446545,0.2924275078624491,0.0020940179547124893,1.0997333377163425,295.0766716514291,4.723338699766637,6.043011778639734,6.043011778639734,5.859367557000844
KE201400000329,KE,2014,329,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,U,-3.325576,40.010346,9999,12,WGS84,710.2068521853029,3.388536836848056,3.5280618681539995,-0.6569025860431934,236.63949608399878,0.10434760306632958,2.1824938506314413,12.378832776837328,0.14335789098073226,0.0020907404832541943,0.46880157456971855,295.03512573242193,4.570349865338181,12.641089987708522,12.641089987708522,2.1824938506314413
KE201400000330,KE,2014,330,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.381388,39.943968,9999,10,WGS84,272.050839944041,2.9335382409473922,8.00542493140069,-0.6543986693815899,227.2230636216346,0.5779486216598663,1.2541999605808443,10.641729313015384,0.02621453687907101,0.0022208849021607925,0.5131814639918691,294.9344667299867,5.561936696788785,26.50930689701378,26.50930689701378,1.2541999605808443
KE201400000331,KE,2014,331,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.105848,39.78555,9999,98,WGS84,72.2479654877829,35.489907499040115,6.084694612622453,-0.23552133645576978,244.30834445513608,0.6234059105601597,2.237415150795818,79.72352586087743,0,0.0016440621058875623,1.9825309626180943,294.18783881224334,6.726975016757013,57.54513028911943,57.54513028911943,2.237415150795818
KE201400000332,KE,2014,332,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.110758,40.141823,9999,30,WGS84,501.87587083028274,2.940962947422682,12.501603759523064,-0.8638249097375119,264.04458176717793,0.3497365213456167,4.35101865130867,22.494680539050105,0.10811978395567703,0.0021432697944523535,1.2513553376449098,295.09230428969835,3.2332906953186566,11.439445989451613,11.439445989451613,4.35101865130867
KE201400000333,KE,2014,333,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-2.751674,40.162949,9999,3,WGS84,49.23530547881164,3.6197696721351864,29.600585951886302,0.6138375863970439,298.73074088051834,0.7907686285786614,1.98087533218144,5.209231912849813,0,0.001914585955184237,0.265656284019808,294.9527806185573,21.006778020094156,59.882143951878575,59.882143951878575,1.98087533218144
KE201400000334,KE,2014,334,KE,NULL,NULL,NULL,NULL,13,Kilifi,1,Coast,CEN,R,-3.290975,39.813767,9999,129,WGS84,30.026362895816074,18.846187428298055,7.961621734298455,-0.446978342064673,227.87425891489477,1.3110872571803982,12.589175556231059,135.17700497504438,0,0.0018149169815744402,1.2542573629274725,294.1780319946315,24.68043011210647,71.01852506799308,71.01852506799308,12.589175556231059
KE201400000335,KE,2014,335,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-0.701589,39.000257,9999,376,WGS84,107.74886488059498,248.2300822924304,67.00473101578054,0.42090122516861916,400.6691899083824,1.0807509231940235,3.668812172350426,386.8379382832594,0,9.772914188484643e-4,0.4073752879301136,290.51959503767154,16.26719466369553,81.98401436416266,81.98401436416266,3.668812172350426
KE201400000336,KE,2014,336,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-0.231804,39.296965,9999,211,WGS84,0.31099242814918177,258.1117313758413,31.83884442946733,0.1962841710443498,461.3692105361186,1.4166691069609307,8.134803196187983,219.32587384113413,0,7.76577407037771e-4,0.6599878493085256,291.0117822538333,71.98901132091977,118.60033812107078,118.60033812107078,8.134803196187983
KE201400000338,KE,2014,338,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-1.177903,39.910248,9999,99,WGS84,19.301102707332806,135.64131606977878,30.187220352591044,0.6587286914790927,403.2005671472211,0.5680284729731718,4.192095586189,89.9538285037225,0,8.188467876337214e-4,0.16690745125509962,292.51725950211267,13.110873817473571,102.88668601904217,102.88668601904217,4.192095586189
KE201400000339,KE,2014,339,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-1.051664,39.73302,9999,124,WGS84,0.2479692614983986,159.74619451671185,28.873129108691646,0.414927499974358,403.26245708952143,2.556431820174309,4.866336491602997,128.6613550386826,0,7.376406151339023e-4,0.22012388857646628,292.1162970766921,74.2978258265343,147.28809296305388,147.28809296305388,4.866336491602997
KE201400000340,KE,2014,340,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-0.694972,39.76162,9999,146,WGS84,2.757356473300967,185.56547003501385,14.083338275718258,-0.06448646294218205,438.47987464492286,1.1263494055816354,2.233859764725596,141.53256470640798,0,6.863672455166805e-4,0.4747422900921754,291.86718359747834,43.798296690700965,69.9592574152,69.9592574152,2.233859764725596
KE201400000341,KE,2014,341,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-1.42132,40.031235,9999,67,WGS84,31.112646900604403,108.45441718048907,9.512791431380602,0.27296061230302265,390.63047417819115,0.9795191963970418,1.7911373699859396,69.35720577641284,0,9.44252339816389e-4,0.287607537850639,292.9183267870096,23.85638563420925,145.73528960423695,145.73528960423695,1.7911373699859396
KE201400000342,KE,2014,342,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,U,-1.492789,40.015477,9999,67,WGS84,1514.3468927229662,105.6554106040315,2.248499638478726,0.5094291708114603,383.496469400263,0.0924882108914315,2.3026382570659423,69.58684249971591,0.06395628710266041,9.599595214240255e-4,0.14476620800873494,293.020538330078,2.64451206381959,123.05291207941015,123.05291207941015,2.3026382570659423
KE201400000343,KE,2014,343,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-1.234241,39.923949,9999,87,WGS84,8.610271375516689,130.46056691595697,28.81699725302797,0.6786697160545934,399.1484827506637,0.4683075622520678,6.950828310725723,89.13306808129266,0,8.389218066045246e-4,0.163533207525126,292.57188694759395,19.944883464147363,107.2256000192517,107.2256000192517,6.950828310725723
KE201400000344,KE,2014,344,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,U,-1.546487,40.057665,9999,51,WGS84,71.84583948887953,98.63350150089057,5.745470110180954,-0.10212593719397255,382.2148344612477,1.2152637400451165,0.5527235115312665,57.75004937360467,0,0.0010109358947544157,0.281962892223044,293.1130026259087,15.669841183366106,141.4848329014797,141.4848329014797,0.5527235115312665
KE201400000345,KE,2014,345,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,U,-1.51826,40.068543,9999,60,WGS84,0.21542489979679738,99.13535905685701,4.767438862536288,-0.3461634333877646,385.34359723865,1.9959102622884024,1.379161082802691,60.74842747798296,0,0.0010050111450254915,0.3292504256389457,293.0738220214844,40.32236302362176,167.73326115071106,167.73326115071106,1.379161082802691
KE201400000346,KE,2014,346,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-1.546127,39.216323,9999,237,WGS84,3.1958944586581923,169.3221936234863,57.275474872450374,0.7166759326290204,326.1428281442197,0.9760753461641289,1.6653204636673538,244.0342459051852,0,9.330842600499854e-4,0.26842079712011596,291.50100872259264,11.553596387421724,271.27314449413933,271.27314449413933,1.6653204636673538
KE201400000347,KE,2014,347,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,U,-1.501885,40.010772,9999,62,WGS84,602.5063415190411,105.60265165230263,2.333373642498833,0.5412597669317686,382.3928990315848,0.13120030377310807,3.0812039482852893,68.75344222713268,0.013605912086209416,9.599595214240252e-4,0.15552805781948287,293.0205383300781,3.6038046999097997,123.0239202367804,123.0239202367804,3.0812039482852893
KE201400000348,KE,2014,348,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,U,-1.485353,40.027555,9999,62,WGS84,2588.4275660497224,104.92281098673165,2.3570498219751532,0.3484381577688502,385.006238845793,0.19613366720204267,1.0492473345228672,66.88145019584557,0.1121276585659497,9.599595214240256e-4,0.2997451297250329,293.0205383300781,3.122484475826639,125.61026350197145,125.61026350197145,1.0492473345228672
KE201400000349,KE,2014,349,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,U,-0.463706,39.603718,9999,145,WGS84,2888.121638586026,216.3425844644568,4.919389525509983,0.5231729908345947,452.3169093943414,0.331210725470004,0.3969631969488323,150.86577011224367,0.15936881365660405,6.679133245735794e-4,0.6046966652978287,291.54078810134564,3.657843873059182,5.453627679284863,5.453627679284863,0.3969631969488323
KE201400000350,KE,2014,350,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,U,-0.477675,39.611709,9999,147,WGS84,2807.2506062151597,214.57822201443767,4.722535361787204,0.5229082215382447,451.3520251112059,0.31111357726266375,0.2745545607645728,149.28528005765207,0.12229944275078095,6.67400599922985e-4,0.6400632775341465,291.5424194335938,3.4821824027344936,4.772279563974706,4.772279563974706,0.2745545607645728
KE201400000351,KE,2014,351,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,U,-0.474145,39.628639,9999,140,WGS84,2327.195760878559,213.69305099759467,3.1100260937521695,-0.1583038220331846,452.5768925264266,0.2800530019208602,0.3297750994284713,140.58513233638874,0.48405025663883855,6.67414825812714e-4,0.48555898784024276,291.5423738833283,1.8928899431179782,1.4873982226364226,1.4873982226364226,0.3297750994284713
KE201400000352,KE,2014,352,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,U,-0.425303,39.608482,9999,139,WGS84,9.791427756679507,219.33181520914783,5.339478290073002,-0.24645992118005866,456.35160415602655,0.5192571391828646,0.3887072092015938,143.33689480757945,0,6.72928406856954e-4,0.4809437948634534,291.5248718261718,11.991146212457634,12.668062204066112,12.668062204066112,0.3887072092015938
KE201400000353,KE,2014,353,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-0.426962,39.400216,9999,269,WGS84,0.11616676410690138,234.33075120719806,27.620170538205965,-0.9274139221370907,446.03654308320716,2.9157685182356876,11.878259971598085,276.7908626425254,0,7.730586267138582e-4,0.7638654204812201,290.90072053984,136.1256030293899,150.47364005007495,150.47364005007495,11.878259971598085
KE201400000354,KE,2014,354,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-0.602493,39.776863,9999,125,WGS84,7.756070222105289,192.4748541945869,18.92017853707381,1.0479762776873585,448.17789041712626,0.642576802530255,2.06200958442895,145.14195180021375,0,6.855071374579208e-4,0.7218485610296371,291.79974200115066,14.024129989130902,34.71104260669241,34.71104260669241,2.06200958442895
KE201400000355,KE,2014,355,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-1.68287,40.101387,9999,69,WGS84,29.248142370766516,87.81014476999005,21.480028642050186,0.09017320231119726,374.6257241176323,0.8137013671892199,1.8410294191335492,51.11301078928286,0,0.001116077393220841,0.3516081340399851,293.3403781075175,14.622720111412013,164.20719552346876,164.20719552346876,1.8410294191335492
KE201400000356,KE,2014,356,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-1.601712,39.98244,9999,62,WGS84,0.5420518534993493,103.47436648381927,12.241115916614676,0.6597989898315321,372.0439394195398,1.0771219703346786,9.845544061960622,67.30928987074337,0,9.901864251586406e-4,0.1028094567819096,293.12278392539645,22.259973569593118,142.72040036526815,142.72040036526815,9.845544061960622
KE201400000357,KE,2014,357,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-2.285589,40.10244,9999,16,WGS84,349.52781381300315,43.34924504332558,3.9516300076903423,0.3625367037877613,330.38350918857435,0.3858746660049649,2.1273558335945477,21.534714446424438,0.01820005522881956,0.0014079972904576126,0.2379528005770833,294.2127027675277,4.92200677078568,91.96089798246885,91.96089798246885,2.1273558335945477
KE201400000358,KE,2014,358,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-2.226168,39.994442,9999,50,WGS84,3.4525080066494774e-5,55.789098145501974,15.11094910496662,-0.07361616416431156,325.059276421077,1.1180602133023336,7.455039273168707,50.531068613938416,0,0.0012334762535610685,0.1770434353507363,293.76941462908127,33.0726056448167,122.40765050217439,122.40765050217439,7.455039273168707
KE201400000359,KE,2014,359,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-2.114905,40.155853,9999,17,WGS84,22.184092341944915,56.8678891482332,17.856521834084212,-0.12114062765999987,346.77554975646376,0.7635542063976803,0.5959547190429828,21.414856001390298,0,0.0013418869811331923,0.1474043830468965,294.05180042753733,16.75366098367434,131.8727611286122,131.8727611286122,0.5959547190429828
KE201400000360,KE,2014,360,KE,NULL,NULL,NULL,NULL,14,Tana River,1,Coast,CEN,R,-1.937471,39.962449,9999,45,WGS84,0.14646958071276597,84.22396526512652,40.887375775307945,1.6955055727233255,343.75036103044266,1.2122992203961824,9.333827116498844,51.9514873335716,0,0.001085387772802415,0.14081801140979078,293.41860731193844,179.08023173536282,295.08323731937907,295.08323731937907,9.333827116498844
